"UID","addr_num","organization","suborganization","full_address","city","state","country","zip"
"WOS:000309426100007","2","UNIVERSITY OF BERGAMO","NULL","BERGAMO UNIV, BERGAMO, ITALY","BERGAMO","NULL","ITALY","NULL"
"WOS:000309457700002","1","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED","SCH BUSINESS","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED, SCH BUSINESS, LONDON SW7 2AZ, ENGLAND","LONDON","NULL","ENGLAND","SW7 2AZ"
"WOS:000309457700002","2","KITES UNIV L BOCCONI","DEPT MANAGEMENT & TECHNOL","KITES UNIV L BOCCONI, DEPT MANAGEMENT & TECHNOL, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309458300006","1","UNIVERSITY OF GRONINGEN","NULL","UNIV GRONINGEN, NL-9700 AB GRONINGEN, NETHERLANDS","GRONINGEN","NULL","NETHERLANDS","NL-9700 AB"
"WOS:000309458300006","2","UNIV BOCCONI","NULL","UNIV BOCCONI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309493500021","1","VRIJE UNIVERSITEIT AMSTERDAM","FAC ECON","VRIJE UNIV AMSTERDAM, FAC ECON, NL-1081 NV AMSTERDAM, NETHERLANDS","AMSTERDAM","NULL","NETHERLANDS","NL-1081 NV"
"WOS:000309493500021","2","UNIV AOSTA","DEPT ECON & POLIT SCI","UNIV AOSTA, DEPT ECON & POLIT SCI, I-11100 AOSTA, ITALY","AOSTA","NULL","ITALY","I-11100"
"WOS:000309493500021","3","BOCCONI UNIVERSITY","CERTET","BOCCONI UNIV, CERTET, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309493500021","4","AIR FRANCE KLM","NULL","AIR FRANCE KLM, I-20090 SEGRATE, ITALY","SEGRATE","NULL","ITALY","I-20090"
"WOS:000309513600001","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309513600001","2","UNIVERSITY OF OTTAWA","FAC SOCIAL SCI","UNIV OTTAWA, FAC SOCIAL SCI, OTTAWA, ON K1N 6N5, CANADA","OTTAWA","ON","CANADA","K1N 6N5"
"WOS:000309513600001","3","INTERAMER DEV BANK","NULL","INTERAMER DEV BANK, WASHINGTON, DC 20577 USA","WASHINGTON","DC","USA","20577"
"WOS:000309574200002","1","UNIV BOCCONI","DEPT DECIS SCI","UNIV BOCCONI, DEPT DECIS SCI, BOCCONI, ITALY","BOCCONI","NULL","ITALY","NULL"
"WOS:000309574200002","2","UNIVERSITY OF TURIN","COLL CARLO ALBERTO","UNIV TURIN, COLL CARLO ALBERTO, I-10124 TURIN, ITALY","TURIN","NULL","ITALY","I-10124"
"WOS:000309577000004","1","UNIV BOCCONI","DEPT INST ANAL & PUBL MANAGEMENT","UNIV BOCCONI, DEPT INST ANAL & PUBL MANAGEMENT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309577000004","2","UNIVERSITY OF WEST BOHEMIA PILSEN","NULL","UNIV W BOHEMIA, PLZEN, CZECH REPUBLIC","PLZEN","NULL","CZECH REPUBLIC","NULL"
"WOS:000309577000004","3","GLASGOW CALEDONIAN UNIVERSITY","NULL","GLASGOW CALEDONIAN UNIV, GLASGOW G4 0BA, LANARK, SCOTLAND","GLASGOW","LANARK","SCOTLAND","G4 0BA"
"WOS:000309785500044","1","ESSEC BUSINESS SCHOOL","NULL","ESSEC BUSINESS SCH, PARIS SINGAPORE 188064, SINGAPORE","PARIS SINGAPORE","NULL","SINGAPORE","188064"
"WOS:000309785500044","2","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309862700010","1","UNIVERSITA CA FOSCARI VENEZIA","DEPT ECON","CAFOSCARI UNIV, DEPT ECON, VENICE, ITALY","VENICE","NULL","ITALY","NULL"
"WOS:000309862700010","2","UNIVERSITY OF LONDON","NULL","KINGS COLL LONDON, LONDON WC2R 2LS, ENGLAND","LONDON","NULL","ENGLAND","WC2R 2LS"
"WOS:000309862700010","3","UNIVERSITY OF MILAN","NULL","UNIV MILAN, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309862700010","4","BOCCONI UNIVERSITY","IEFE","BOCCONI UNIV, IEFE, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000309862700010","5","CMCC","NULL","CMCC, LECCE, ITALY","LECCE","NULL","ITALY","NULL"
"WOS:000309998400001","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, KITES, DEPT MANAGEMENT & TECHNOL, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309998400001","1","BOCCONI UNIVERSITY","KITES","BOCCONI UNIV, KITES, DEPT MANAGEMENT & TECHNOL, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000309998400001","2","UNIV G DANNUNZIO","DIPSA","UNIV G DANNUNZIO, DIPSA, CHIETI, ITALY","CHIETI","NULL","ITALY","NULL"
"WOS:000310000400001","1","UNIV COMMERCIALE LUIGI BOCCONI","DEPT MANAGEMENT","UNIV COMMERCIALE LUIGI BOCCONI, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310000700001","1","UNIV COMMERCIALE LUIGI BOCCONI","DEPT MANAGEMENT","UNIV COMMERCIALE LUIGI BOCCONI, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310048200004","1","BOCCONI UNIVERSITY","DEPT MKT","BOCCONI UNIV, DEPT MKT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310048200004","2","WAYNE STATE UNIVERSITY","NULL","WAYNE STATE UNIV, DETROIT, MI 48202 USA","DETROIT","MI","USA","48202"
"WOS:000310048200004","3","LEEDS METROPOLITAN UNIVERSITY","NULL","LEEDS METROPOLITAN UNIV, LEEDS LS1 3HE, W YORKSHIRE, ENGLAND","LEEDS","W YORKSHIRE","ENGLAND","LS1 3HE"
"WOS:000310128900004","1","SUSTAINABLE DEVELOPMENT POLICY INSTITUTE - PAKISTAN","NULL","SUSTAINABLE DEV POLICY INST, ISLAMABAD, PAKISTAN","ISLAMABAD","NULL","PAKISTAN","NULL"
"WOS:000310128900004","2","QUAID I AZAM UNIVERSITY","DEPT STAT","QUAID I AZAM UNIV, DEPT STAT, ISLAMABAD, PAKISTAN","ISLAMABAD","NULL","PAKISTAN","NULL"
"WOS:000310128900004","3","BOCCONI UNIVERSITY","DEPT DECIS SCI","BOCCONI UNIV, DEPT DECIS SCI, BOCCONI, ITALY","BOCCONI","NULL","ITALY","NULL"
"WOS:000310160600011","1","UNIV BOCCONI","NULL","UNIV BOCCONI, BOCCONI, ITALY","BOCCONI","NULL","ITALY","NULL"
"WOS:000310160600011","2","UNIVERSITY OF MINNESOTA TWIN CITIES","NULL","UNIV MINNESOTA, MINNEAPOLIS, MN 55455 USA","MINNEAPOLIS","MN","USA","55455"
"WOS:000310187400009","1","ST ANNA SCH ADV STUDIES","NULL","ST ANNA SCH ADV STUDIES, I-56127 PISA, ITALY","PISA","NULL","ITALY","I-56127"
"WOS:000310187400009","2","BOCCONI UNIVERSITY","IEFE INST ENVIRONM & ENERGY POLICY & ECON","BOCCONI UNIV, IEFE INST ENVIRONM & ENERGY POLICY & ECON, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310318900006","1","UNIV BOCCONI","NULL","UNIV BOCCONI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310318900006","2","UNIVERSITY OF BERGAMO","NULL","UNIV BERGAMO, I-24100 BERGAMO, ITALY","BERGAMO","NULL","ITALY","I-24100"
"WOS:000310318900006","3","SDA BOCCONI SCH MANAGEMENT","NULL","SDA BOCCONI SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310318900009","1","BOCCONI UNIVERSITY","CAREFIN CTR APPL RES FINANCE","BOCCONI UNIV, DEPT FINANCE, CAREFIN CTR APPL RES FINANCE, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310318900009","1","BOCCONI UNIVERSITY","DEPT FINANCE","BOCCONI UNIV, DEPT FINANCE, CAREFIN CTR APPL RES FINANCE, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310348400001","1","UNIVERSITY OF EXETER","INST HLTH SERV RES","UNIV EXETER, INST HLTH SERV RES, EXETER EX2 4SG, DEVON, ENGLAND","EXETER","DEVON","ENGLAND","EX2 4SG"
"WOS:000310348400001","2","UNIV BOCCONI","CTR RES HEALTHCARE MANAGEMENT","UNIV BOCCONI, CTR RES HEALTHCARE MANAGEMENT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310348400001","3","JOHNS HOPKINS UNIVERSITY","NULL","JOHNS HOPKINS BLOOMBERG SCH PUBL HLTH, BALTIMORE, MD 21205 USA","BALTIMORE","MD","USA","21205"
"WOS:000310348400001","4","UNIVERSITY OF YORK - UK","CTR HLTH ECON","UNIV YORK, CTR HLTH ECON, YORK YO10 5DD, N YORKSHIRE, ENGLAND","YORK","N YORKSHIRE","ENGLAND","YO10 5DD"
"WOS:000310370400279","1","BOCCONI UNIVERSITY","RES CTR HLTH & SOCIAL CARE MANAGEMENT CERGAS","BOCCONI UNIV, RES CTR HLTH & SOCIAL CARE MANAGEMENT CERGAS, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310370400339","1","UNIV CATTOLICA SACRO CUORE","INST PUBL HLTH & PREVENT MED","UNIV CATTOLICA SACRO CUORE, INST PUBL HLTH & PREVENT MED, ROME, ITALY","ROME","NULL","ITALY","NULL"
"WOS:000310370400339","2","UNIV BOCCONI","DEPT POLICY ANAL & PUBL MANAGEMENT","UNIV BOCCONI, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310370400375","1","UNIV CATTOLICA SACRO CUORE","INST HYG","UNIV CATTOLICA SACRO CUORE, RES CTR HLTH TECHNOL ASSESSMENT, INST HYG, ROME, ITALY","ROME","NULL","ITALY","NULL"
"WOS:000310370400375","1","UNIV CATTOLICA SACRO CUORE","RES CTR HLTH TECHNOL ASSESSMENT","UNIV CATTOLICA SACRO CUORE, RES CTR HLTH TECHNOL ASSESSMENT, INST HYG, ROME, ITALY","ROME","NULL","ITALY","NULL"
"WOS:000310370400375","2","UNIVERSITY OF FLORENCE","NULL","UNIV FLORENCE, I-50121 FLORENCE, ITALY","FLORENCE","NULL","ITALY","I-50121"
"WOS:000310370400375","3","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV MILAN, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310370400375","4","GLAXOSMITHKLINE VERONA","NULL","GLAXOSMITHKLINE VERONA, VERONA, ITALY","VERONA","NULL","ITALY","NULL"
"WOS:000310370400520","1","UNIV NAPLES 2","NULL","UNIV NAPLES 2, NAPLES, ITALY","NAPLES","NULL","ITALY","NULL"
"WOS:000310370400520","2","UNIVERSITY OF PARMA","NULL","UNIV PARMA, I-43100 PARMA, ITALY","PARMA","NULL","ITALY","I-43100"
"WOS:000310370400520","3","CERGAS UNIV BOCCONI","NULL","CERGAS UNIV BOCCONI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310393900012","1","UNIV BOCCONI","NULL","UNIV BOCCONI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310542700006","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310542700006","2","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED","INNOVAT & ENTREPRENEURSHIP GRP","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED, SCH BUSINESS, INNOVAT & ENTREPRENEURSHIP GRP, LONDON SW7 2AZ, ENGLAND","LONDON","NULL","ENGLAND","SW7 2AZ"
"WOS:000310542700006","2","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED","SCH BUSINESS","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED, SCH BUSINESS, INNOVAT & ENTREPRENEURSHIP GRP, LONDON SW7 2AZ, ENGLAND","LONDON","NULL","ENGLAND","SW7 2AZ"
"WOS:000310548600004","1","BOCCONI UNIVERSITY","DEPT INST ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT INST ANAL & PUBL MANAGEMENT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000310591000003","1","SDA BOCCONI SCH MANAGEMENT","PUBL POLICY & MANAGEMENT DEPT","SDA BOCCONI SCH MANAGEMENT, PUBL POLICY & MANAGEMENT DEPT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310591000003","2","SKEMA BUSINESS SCHOOL","DEPT MKT","SKEMA BUSINESS SCH, DEPT MKT, SOPHIA ANTIPOLIS, FRANCE","SOPHIA ANTIPOLIS","NULL","FRANCE","NULL"
"WOS:000310599400004","1","UNIVERSITY OF NAVARRA","DEPT STRATEG MANAGEMENT","UNIV NAVARRA, DEPT STRATEG MANAGEMENT, IESE BUSINESS SCH, MADRID, SPAIN","MADRID","NULL","SPAIN","NULL"
"WOS:000310599400004","1","UNIVERSITY OF NAVARRA","IESE BUSINESS SCH","UNIV NAVARRA, DEPT STRATEG MANAGEMENT, IESE BUSINESS SCH, MADRID, SPAIN","MADRID","NULL","SPAIN","NULL"
"WOS:000310599400004","2","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, DEPT MANAGEMENT & TECHNOL, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310599400004","3","INST EMPRESA","NULL","INST EMPRESA, MADRID, SPAIN","MADRID","NULL","SPAIN","NULL"
"WOS:000310599400004","4","TEXAS A&M UNIVERSITY SYSTEM","DEPT MANAGEMENT","TEXAS A&M UNIV, DEPT MANAGEMENT, MAYS BUSINESS SCH, COLLEGE STN, TX 77843 USA","COLLEGE STN","TX","USA","77843"
"WOS:000310599400004","4","TEXAS A&M UNIVERSITY SYSTEM","MAYS BUSINESS SCH","TEXAS A&M UNIV, DEPT MANAGEMENT, MAYS BUSINESS SCH, COLLEGE STN, TX 77843 USA","COLLEGE STN","TX","USA","77843"
"WOS:000310611300003","1","QUEENS UNIVERSITY BELFAST","QUEENS SCH MANAGEMENT","QUEENS UNIV BELFAST, QUEENS SCH MANAGEMENT, BELFAST, ANTRIM, NORTH IRELAND","BELFAST","ANTRIM","NORTH IRELAND","NULL"
"WOS:000310611300003","2","UNIVERSITY OF BERGAMO","DEPT BUSINESS ADM","BERGAMO UNIV, DEPT BUSINESS ADM, BERGAMO, ITALY","BERGAMO","NULL","ITALY","NULL"
"WOS:000310611300003","3","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310628600012","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20122 MILAN, ITALY","MILAN","NULL","ITALY","I-20122"
"WOS:000310716300011","1","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED","INNOVAT & ENTREPRENEURSHIP GRP","UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED, INNOVAT & ENTREPRENEURSHIP GRP, LONDON SW7 2AZ, ENGLAND","LONDON","NULL","ENGLAND","SW7 2AZ"
"WOS:000310716300011","2","BOCCONI UNIVERSITY","MANAGEMENT & TECHNOL DEPT","BOCCONI UNIV, MANAGEMENT & TECHNOL DEPT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310728600005","1","UNIVERSITY OF PARIS DAUPHINE - PARIS IX","NULL","UNIV PARIS 09, F-75775 PARIS 16, FRANCE","PARIS","NULL","FRANCE","16"
"WOS:000310728600005","2","UNIVERSITY OF BERGAMO","NULL","UNIV BERGAMO, BERGAMO, ITALY","BERGAMO","NULL","ITALY","NULL"
"WOS:000310728600005","3","UNIV BOCCONI","NULL","UNIV BOCCONI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310764100004","1","CITY UNIVERSITY LONDON","CASS BUSINESS SCH","CITY UNIV LONDON, CASS BUSINESS SCH, LONDON, ENGLAND","LONDON","NULL","ENGLAND","NULL"
"WOS:000310764100004","2","COMENIUS UNIVERSITY BRATISLAVA","DEPT APPL MATH","COMENIUS UNIV, DEPT APPL MATH, BRATISLAVA, SLOVAKIA","BRATISLAVA","NULL","SLOVAKIA","NULL"
"WOS:000310764100004","3","BOCCONI UNIVERSITY","DEPT DECIS SCI","BOCCONI UNIV, DEPT DECIS SCI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310764100004","4","BOCCONI UNIVERSITY","IGIER","BOCCONI UNIV, IGIER, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310764100004","5","UNIVERSITY OF MINNESOTA TWIN CITIES","DEPT ECON","UNIV MINNESOTA, DEPT ECON, MINNEAPOLIS, MN 55455 USA","MINNEAPOLIS","MN","USA","55455"
"WOS:000310822400009","1","BOCCONI UNIVERSITY","ELEUSI RES CTR","BOCCONI UNIV, ELEUSI RES CTR, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310822400009","2","UMR EDF CNRS CEA","LAMSID","UMR EDF CNRS CEA, LAMSID, CLAMART, FRANCE","CLAMART","NULL","FRANCE","NULL"
"WOS:000310822400009","3","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","JOINT RES CTR","COMMISS EUROPEAN COMMUNITIES, JOINT RES CTR, I-21020 ISPRA, ITALY","ISPRA","NULL","ITALY","I-21020"
"WOS:000310822400009","4","UNIVERSITE PARIS SACLAY (COMUE)","DEPT APPL MATH","ECOLE CENT PARIS, DEPT APPL MATH, PARIS, FRANCE","PARIS","NULL","FRANCE","NULL"
"WOS:000310879600003","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, I-20122 MILAN, ITALY","MILAN","NULL","ITALY","I-20122"
"WOS:000310879600003","2","UNIVERSITY OF CAGLIARI","NULL","UNIV CAGLIARI, I-09123 CAGLIARI, ITALY","CAGLIARI","NULL","ITALY","I-09123"
"WOS:000310932600003","1","QUEENS UNIVERSITY BELFAST","NULL","QUEENS UNIV BELFAST, BELFAST, ANTRIM, NORTH IRELAND","BELFAST","ANTRIM","NORTH IRELAND","NULL"
"WOS:000310932600003","2","BOCCONI UNIVERSITY","PUBL MANAGEMENT & POLICY DEPT","BOCCONI UNIV, SDA BOCCONI, PUBL MANAGEMENT & POLICY DEPT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310932600003","2","BOCCONI UNIVERSITY","SDA BOCCONI","BOCCONI UNIV, SDA BOCCONI, PUBL MANAGEMENT & POLICY DEPT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000310987000003","1","UNIVERSITY OF BRESCIA","NULL","UNIV BRESCIA, I-25121 BRESCIA, ITALY","BRESCIA","NULL","ITALY","I-25121"
"WOS:000310987000003","2","BOCCONI UNIV","NULL","BOCCONI UNIV, MAINZ, GERMANY","MAINZ","NULL","GERMANY","NULL"
"WOS:000310987000004","1","UNIV DURHAM","DURHAM BUSINESS SCH","UNIV DURHAM, DURHAM BUSINESS SCH, DURHAM DH1 3LB, ENGLAND","DURHAM","NULL","ENGLAND","DH1 3LB"
"WOS:000310987000004","2","HARVARD UNIVERSITY","NULL","HARVARD UNIV, CAMBRIDGE, MA 02138 USA","CAMBRIDGE","MA","USA","02138"
"WOS:000310987000004","3","BANGOR UNIVERSITY","NULL","BANGOR UNIV, BANGOR, GWYNEDD, WALES","BANGOR","GWYNEDD","WALES","NULL"
"WOS:000310987000004","4","IGIER BOCCONI","NULL","IGIER BOCCONI, BANGOR, GWYNEDD, WALES","BANGOR","GWYNEDD","WALES","NULL"
"WOS:000311024700005","1","UNIVERSITY OF TURIN","DEPT ECON","UNIV TURIN, DEPT ECON, TURIN, ITALY","TURIN","NULL","ITALY","NULL"
"WOS:000311024700005","2","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311024700005","3","BOCCONI UNIVERSITY","DONDENA CTR RES SOCIAL DYNAM","BOCCONI UNIV, DONDENA CTR RES SOCIAL DYNAM, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311024700005","4","UNIVERSITY OF PADUA","DEPT STAT SCI","UNIV PADUA, DEPT STAT SCI, PADUA, ITALY","PADUA","NULL","ITALY","NULL"
"WOS:000311024700005","5","CHILD COLL CARLO ALBERTO","NULL","CHILD COLL CARLO ALBERTO, MONCALIERI, ITALY","MONCALIERI","NULL","ITALY","NULL"
"WOS:000311057900005","1","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311113000011","1","BOCCONI UNIVERSITY","SCH MANAGEMENT","BOCCONI UNIV, SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311113000011","2","UNIVERSITY OF EDINBURGH","ACAD GOVT","UNIV EDINBURGH, ACAD GOVT, EDINBURGH EH8 9YL, MIDLOTHIAN, SCOTLAND","EDINBURGH","MIDLOTHIAN","SCOTLAND","EH8 9YL"
"WOS:000311458400007","1","SDA BOCCONI SCH MANAGEMENT","NULL","SDA BOCCONI SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311458400007","2","BOCCONI UNIVERSITY","DEPT MANAGEMENT & TECHNOL","BOCCONI UNIV, DEPT MANAGEMENT & TECHNOL, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311519300004","1","UNIVERSITAT D'ALACANT","DEPT ECON","UNIV ALICANTE, DEPT ECON, E-03080 ALICANTE, SPAIN","ALICANTE","NULL","SPAIN","E-03080"
"WOS:000311519300004","2","BOCCONI UNIV","DEPT ECON","BOCCONI UNIV, DEPT ECON, MAINZ, GERMANY","MAINZ","NULL","GERMANY","NULL"
"WOS:000311519300004","3","IGIER","NULL","IGIER, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311519300004","4","IZA","NULL","IZA, BONN, GERMANY","BONN","NULL","GERMANY","NULL"
"WOS:000311528100003","1","HOSP UNIV GRAN CANARIA DR NEGRIN","CANARY ISL FDN HLTH & RES FUNCIS","HOSP UNIV GRAN CANARIA DR NEGRIN, CANARY ISL FDN HLTH & RES FUNCIS, LAS PALMAS GRAN CANARIA 35010, SPAIN","LAS PALMAS GRAN CANARIA","NULL","SPAIN","35010"
"WOS:000311528100003","10","FEDER","NULL","FEDER, MADRID 28020, SPAIN","MADRID","NULL","SPAIN","28020"
"WOS:000311528100003","11","UNIVERSITY OF HANNOVER","CTR HLTH ECON","LEIBNIZ UNIV HANNOVER, CTR HLTH ECON, INST RISK & INSURANCE, D-30167 HANNOVER, GERMANY","HANNOVER","NULL","GERMANY","D-30167"
"WOS:000311528100003","11","UNIVERSITY OF HANNOVER","INST RISK & INSURANCE","LEIBNIZ UNIV HANNOVER, CTR HLTH ECON, INST RISK & INSURANCE, D-30167 HANNOVER, GERMANY","HANNOVER","NULL","GERMANY","D-30167"
"WOS:000311528100003","12","SWEDISH INST HLTH ECON","NULL","SWEDISH INST HLTH ECON, S-22002 LUND, SWEDEN","LUND","NULL","SWEDEN","S-22002"
"WOS:000311528100003","13","UNIV PARIS EST","NULL","UNIV PARIS EST, F-94000 CRETEIL, FRANCE","CRETEIL","NULL","FRANCE","F-94000"
"WOS:000311528100003","14","UNIV COMMERCIALE LUIGI BOCCONI","CTR RES HLTH & SOCIAL CARE CERGAS","UNIV COMMERCIALE LUIGI BOCCONI, CTR RES HLTH & SOCIAL CARE CERGAS, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000311528100003","15","CIBERESP","NULL","CIBERESP, MADRID, SPAIN","MADRID","NULL","SPAIN","NULL"
"WOS:000311528100003","16","BIOMEDRED","NULL","BIOMEDRED, MADRID 28010, SPAIN","MADRID","NULL","SPAIN","28010"
"WOS:000311528100003","17","UNIVERSIDAD DE CASTILLA-LA MANCHA","NULL","UNIV CASTILLA LA MANCHA, E-13071 CIUDAD REAL, SPAIN","CIUDAD REAL","NULL","SPAIN","E-13071"
"WOS:000311528100003","2","RED INVEST SERV SANITARIOS ENFERMEDADES CRON REDI","NULL","RED INVEST SERV SANITARIOS ENFERMEDADES CRON REDI, MADRID, SPAIN","MADRID","NULL","SPAIN","NULL"
"WOS:000311528100003","3","CANARY ISL HLTH SERV","EVALUAT & PLANNING SERV","CANARY ISL HLTH SERV, EVALUAT & PLANNING SERV, SANTA CRUZ DE TENERIFE 38004, SPAIN","SANTA CRUZ DE TENERIFE","NULL","SPAIN","38004"
"WOS:000311528100003","4","INST SALUD CARLOS III","RES INST RARE DIS IIER","INST SALUD CARLOS III, RES INST RARE DIS IIER, MADRID 28029, SPAIN","MADRID","NULL","SPAIN","28029"
"WOS:000311528100003","5","UNIVERSITY OF LONDON","HLTH RES CTR","UNIV LONDON LONDON SCH ECON & POLIT SCI, HLTH RES CTR, LONDON WC2A 2AE, ENGLAND","LONDON","NULL","ENGLAND","WC2A 2AE"
"WOS:000311528100003","6","ISTITUTO SUPERIORE DI SANITA'","NATL CTR RARE DIS","ISS, NATL CTR RARE DIS, I-00161 ROME, ITALY","ROME","NULL","ITALY","I-00161"
"WOS:000311528100003","7","MARIO NEGRI INST PHARMACOL RES","CTR RIC CLIN MALATTIE RARE ALDO & CELE DACCO","MARIO NEGRI INST PHARMACOL RES, CTR RIC CLIN MALATTIE RARE ALDO & CELE DACCO, I-20156 MILAN, ITALY","MILAN","NULL","ITALY","I-20156"
"WOS:000311528100003","8","BULGARIAN ASSOC PROMOT EDUC & SCI","ICRDOD","BULGARIAN ASSOC PROMOT EDUC & SCI, ICRDOD, PLOVDIV 4017, BULGARIA","PLOVDIV","NULL","BULGARIA","4017"
"WOS:000311528100003","9","CTR PUBL AFFAIRS STUDIES FDN","HLTH ECON & TECHNOL ASSESSMENT RES CTR","CTR PUBL AFFAIRS STUDIES FDN, HLTH ECON & TECHNOL ASSESSMENT RES CTR, H-1093 BUDAPEST, HUNGARY","BUDAPEST","NULL","HUNGARY","H-1093"
"WOS:000311537000007","1","BOCCONI UNIVERSITY","DEPT POLICY ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT POLICY ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000311537000007","2","UNIVERSITY OF OVIEDO","DEPT ADM EMPRESAS","UNIV OVIEDO, DEPT ADM EMPRESAS, OVIEDO, SPAIN","OVIEDO","NULL","SPAIN","NULL"
"WOS:000311537000007","3","WHARTON UNIV","DEPT MANAGEMENT","WHARTON UNIV, DEPT MANAGEMENT, PHILADELPHIA, PA USA","PHILADELPHIA","PA","USA","NULL"
"WOS:000311608300005","1","STATISTICS NORWAY","NULL","STAT NORWAY, NO-0317 OSLO, NORWAY","OSLO","NULL","NORWAY","NO-0317"
